observation_id,flight_id,item_id,source_image_id,reference_image_id,consumption_estimate_pct
OBS-02-butter-008,FRA-HND-2026-07-18-GE101,butter,IMG-02-008,REF-butter-01,100
OBS-02-butter-009,FRA-HND-2026-07-18-GE101,butter,IMG-02-009,REF-butter-01,100
OBS-02-butter-010,FRA-HND-2026-07-18-GE101,butter,IMG-02-010,REF-butter-01,100
OBS-02-butter-011,FRA-HND-2026-07-18-GE101,butter,IMG-02-011,REF-butter-01,0
OBS-02-butter-012,FRA-HND-2026-07-18-GE101,butter,IMG-02-012,REF-butter-01,100
OBS-02-butter-013,FRA-HND-2026-07-18-GE101,butter,IMG-02-013,REF-butter-01,100
OBS-02-butter-014,FRA-HND-2026-07-18-GE101,butter,IMG-02-014,REF-butter-01,0
OBS-02-butter-015,FRA-HND-2026-07-18-GE101,butter,IMG-02-015,REF-butter-01,100
OBS-02-butter-016,FRA-HND-2026-07-18-GE101,butter,IMG-02-016,REF-butter-01,100
OBS-02-butter-017,FRA-HND-2026-07-18-GE101,butter,IMG-02-017,REF-butter-01,100
OBS-02-butter-018,FRA-HND-2026-07-18-GE101,butter,IMG-02-018,REF-butter-01,100
OBS-02-butter-019,FRA-HND-2026-07-18-GE101,butter,IMG-02-019,REF-butter-01,0
OBS-02-butter-020,FRA-HND-2026-07-18-GE101,butter,IMG-02-020,REF-butter-01,100
OBS-02-butter-021,FRA-HND-2026-07-18-GE101,butter,IMG-02-021,REF-butter-01,100
OBS-02-butter-022,FRA-HND-2026-07-18-GE101,butter,IMG-02-022,REF-butter-01,0
OBS-02-butter-023,FRA-HND-2026-07-18-GE101,butter,IMG-02-023,REF-butter-01,100
OBS-02-butter-024,FRA-HND-2026-07-18-GE101,butter,IMG-02-024,REF-butter-01,100
OBS-02-butter-025,FRA-HND-2026-07-18-GE101,butter,IMG-02-025,REF-butter-01,0
OBS-02-butter-026,FRA-HND-2026-07-18-GE101,butter,IMG-02-026,REF-butter-01,100
OBS-02-butter-027,FRA-HND-2026-07-18-GE101,butter,IMG-02-027,REF-butter-01,0
OBS-02-butter-028,FRA-HND-2026-07-18-GE101,butter,IMG-02-028,REF-butter-01,100
OBS-02-butter-029,FRA-HND-2026-07-18-GE101,butter,IMG-02-029,REF-butter-01,100
OBS-02-butter-030,FRA-HND-2026-07-18-GE101,butter,IMG-02-030,REF-butter-01,0
OBS-02-butter-031,FRA-HND-2026-07-18-GE101,butter,IMG-02-031,REF-butter-01,100
OBS-02-butter-032,FRA-HND-2026-07-18-GE101,butter,IMG-02-032,REF-butter-01,100
OBS-02-butter-033,FRA-HND-2026-07-18-GE101,butter,IMG-02-033,REF-butter-01,0
OBS-02-butter-034,FRA-HND-2026-07-18-GE101,butter,IMG-02-034,REF-butter-01,100
OBS-02-butter-035,FRA-HND-2026-07-18-GE101,butter,IMG-02-035,REF-butter-01,100
OBS-02-butter-036,FRA-HND-2026-07-18-GE101,butter,IMG-02-036,REF-butter-01,100
OBS-02-butter-037,FRA-HND-2026-07-18-GE101,butter,IMG-02-037,REF-butter-01,100
OBS-02-butter-038,FRA-HND-2026-07-18-GE101,butter,IMG-02-038,REF-butter-01,0
OBS-02-butter-039,FRA-HND-2026-07-18-GE101,butter,IMG-02-039,REF-butter-01,100
OBS-02-butter-040,FRA-HND-2026-07-18-GE101,butter,IMG-02-040,REF-butter-01,100
OBS-02-butter-041,FRA-HND-2026-07-18-GE101,butter,IMG-02-041,REF-butter-01,0
OBS-02-butter-042,FRA-HND-2026-07-18-GE101,butter,IMG-02-042,REF-butter-01,100
OBS-02-butter-043,FRA-HND-2026-07-18-GE101,butter,IMG-02-043,REF-butter-01,100
OBS-02-butter-044,FRA-HND-2026-07-18-GE101,butter,IMG-02-044,REF-butter-01,100
OBS-02-butter-045,FRA-HND-2026-07-18-GE101,butter,IMG-02-045,REF-butter-01,100
OBS-02-butter-046,FRA-HND-2026-07-18-GE101,butter,IMG-02-046,REF-butter-01,0
OBS-02-butter-047,FRA-HND-2026-07-18-GE101,butter,IMG-02-047,REF-butter-01,100
OBS-02-butter-048,FRA-HND-2026-07-18-GE101,butter,IMG-02-048,REF-butter-01,100
OBS-02-butter-049,FRA-HND-2026-07-18-GE101,butter,IMG-02-049,REF-butter-01,0
OBS-02-butter-050,FRA-HND-2026-07-18-GE101,butter,IMG-02-050,REF-butter-01,100
OBS-02-butter-051,FRA-HND-2026-07-18-GE101,butter,IMG-02-051,REF-butter-01,100
OBS-02-butter-052,FRA-HND-2026-07-18-GE101,butter,IMG-02-052,REF-butter-01,0
OBS-02-butter-053,FRA-HND-2026-07-18-GE101,butter,IMG-02-053,REF-butter-01,100
OBS-02-butter-054,FRA-HND-2026-07-18-GE101,butter,IMG-02-054,REF-butter-01,0
OBS-02-butter-055,FRA-HND-2026-07-18-GE101,butter,IMG-02-055,REF-butter-01,100
OBS-02-butter-056,FRA-HND-2026-07-18-GE101,butter,IMG-02-056,REF-butter-01,100
OBS-02-butter-057,FRA-HND-2026-07-18-GE101,butter,IMG-02-057,REF-butter-01,0
OBS-02-butter-058,FRA-HND-2026-07-18-GE101,butter,IMG-02-058,REF-butter-01,100
OBS-02-butter-059,FRA-HND-2026-07-18-GE101,butter,IMG-02-059,REF-butter-01,100
OBS-02-butter-060,FRA-HND-2026-07-18-GE101,butter,IMG-02-060,REF-butter-01,0
OBS-02-butter-061,FRA-HND-2026-07-18-GE101,butter,IMG-02-061,REF-butter-01,100
OBS-02-butter-062,FRA-HND-2026-07-18-GE101,butter,IMG-02-062,REF-butter-01,100
OBS-02-butter-063,FRA-HND-2026-07-18-GE101,butter,IMG-02-063,REF-butter-01,100
OBS-02-butter-064,FRA-HND-2026-07-18-GE101,butter,IMG-02-064,REF-butter-01,100
OBS-02-butter-065,FRA-HND-2026-07-18-GE101,butter,IMG-02-065,REF-butter-01,0
OBS-02-butter-066,FRA-HND-2026-07-18-GE101,butter,IMG-02-066,REF-butter-01,100
OBS-02-butter-067,FRA-HND-2026-07-18-GE101,butter,IMG-02-067,REF-butter-01,100
OBS-02-butter-068,FRA-HND-2026-07-18-GE101,butter,IMG-02-068,REF-butter-01,0
OBS-02-butter-069,FRA-HND-2026-07-18-GE101,butter,IMG-02-069,REF-butter-01,100
OBS-02-butter-070,FRA-HND-2026-07-18-GE101,butter,IMG-02-070,REF-butter-01,100
OBS-02-butter-071,FRA-HND-2026-07-18-GE101,butter,IMG-02-071,REF-butter-01,100
OBS-02-butter-072,FRA-HND-2026-07-18-GE101,butter,IMG-02-072,REF-butter-01,100
OBS-02-butter-073,FRA-HND-2026-07-18-GE101,butter,IMG-02-073,REF-butter-01,0
OBS-02-butter-074,FRA-HND-2026-07-18-GE101,butter,IMG-02-074,REF-butter-01,100
OBS-02-butter-075,FRA-HND-2026-07-18-GE101,butter,IMG-02-075,REF-butter-01,100
OBS-02-butter-076,FRA-HND-2026-07-18-GE101,butter,IMG-02-076,REF-butter-01,0
OBS-02-butter-077,FRA-HND-2026-07-18-GE101,butter,IMG-02-077,REF-butter-01,100
OBS-02-butter-078,FRA-HND-2026-07-18-GE101,butter,IMG-02-078,REF-butter-01,100
OBS-02-butter-079,FRA-HND-2026-07-18-GE101,butter,IMG-02-079,REF-butter-01,0
OBS-02-butter-080,FRA-HND-2026-07-18-GE101,butter,IMG-02-080,REF-butter-01,100
OBS-02-butter-081,FRA-HND-2026-07-18-GE101,butter,IMG-02-081,REF-butter-01,100
OBS-02-butter-082,FRA-HND-2026-07-18-GE101,butter,IMG-02-082,REF-butter-01,100
OBS-02-butter-083,FRA-HND-2026-07-18-GE101,butter,IMG-02-083,REF-butter-01,100
OBS-02-butter-084,FRA-HND-2026-07-18-GE101,butter,IMG-02-084,REF-butter-01,0
OBS-02-butter-085,FRA-HND-2026-07-18-GE101,butter,IMG-02-085,REF-butter-01,100
OBS-02-butter-086,FRA-HND-2026-07-18-GE101,butter,IMG-02-086,REF-butter-01,100
OBS-02-butter-087,FRA-HND-2026-07-18-GE101,butter,IMG-02-087,REF-butter-01,0
OBS-02-butter-088,FRA-HND-2026-07-18-GE101,butter,IMG-02-088,REF-butter-01,100
OBS-02-butter-089,FRA-HND-2026-07-18-GE101,butter,IMG-02-089,REF-butter-01,100
OBS-02-butter-090,FRA-HND-2026-07-18-GE101,butter,IMG-02-090,REF-butter-01,100
OBS-02-butter-091,FRA-HND-2026-07-18-GE101,butter,IMG-02-091,REF-butter-01,100
OBS-02-butter-092,FRA-HND-2026-07-18-GE101,butter,IMG-02-092,REF-butter-01,0
OBS-02-butter-093,FRA-HND-2026-07-18-GE101,butter,IMG-02-093,REF-butter-01,100
OBS-02-butter-094,FRA-HND-2026-07-18-GE101,butter,IMG-02-094,REF-butter-01,100
OBS-02-butter-095,FRA-HND-2026-07-18-GE101,butter,IMG-02-095,REF-butter-01,0
OBS-02-butter-096,FRA-HND-2026-07-18-GE101,butter,IMG-02-096,REF-butter-01,100
OBS-02-butter-097,FRA-HND-2026-07-18-GE101,butter,IMG-02-097,REF-butter-01,100
OBS-02-butter-098,FRA-HND-2026-07-18-GE101,butter,IMG-02-098,REF-butter-01,100
OBS-02-butter-099,FRA-HND-2026-07-18-GE101,butter,IMG-02-099,REF-butter-01,100
OBS-02-butter-100,FRA-HND-2026-07-18-GE101,butter,IMG-02-100,REF-butter-01,0
OBS-02-butter-101,FRA-HND-2026-07-18-GE101,butter,IMG-02-101,REF-butter-01,100
OBS-02-butter-102,FRA-HND-2026-07-18-GE101,butter,IMG-02-102,REF-butter-01,100
OBS-02-butter-103,FRA-HND-2026-07-18-GE101,butter,IMG-02-103,REF-butter-01,0
OBS-02-butter-104,FRA-HND-2026-07-18-GE101,butter,IMG-02-104,REF-butter-01,100
OBS-02-butter-105,FRA-HND-2026-07-18-GE101,butter,IMG-02-105,REF-butter-01,100
OBS-02-butter-106,FRA-HND-2026-07-18-GE101,butter,IMG-02-106,REF-butter-01,0
OBS-02-butter-107,FRA-HND-2026-07-18-GE101,butter,IMG-02-107,REF-butter-01,100
OBS-02-butter-108,FRA-HND-2026-07-18-GE101,butter,IMG-02-108,REF-butter-01,100
OBS-02-butter-109,FRA-HND-2026-07-18-GE101,butter,IMG-02-109,REF-butter-01,100
OBS-02-butter-110,FRA-HND-2026-07-18-GE101,butter,IMG-02-110,REF-butter-01,100
OBS-02-butter-111,FRA-HND-2026-07-18-GE101,butter,IMG-02-111,REF-butter-01,0
OBS-02-butter-112,FRA-HND-2026-07-18-GE101,butter,IMG-02-112,REF-butter-01,100
OBS-02-butter-113,FRA-HND-2026-07-18-GE101,butter,IMG-02-113,REF-butter-01,100
OBS-02-butter-114,FRA-HND-2026-07-18-GE101,butter,IMG-02-114,REF-butter-01,0
OBS-02-butter-115,FRA-HND-2026-07-18-GE101,butter,IMG-02-115,REF-butter-01,100
OBS-02-butter-116,FRA-HND-2026-07-18-GE101,butter,IMG-02-116,REF-butter-01,100
OBS-02-butter-117,FRA-HND-2026-07-18-GE101,butter,IMG-02-117,REF-butter-01,100
OBS-02-butter-118,FRA-HND-2026-07-18-GE101,butter,IMG-02-118,REF-butter-01,100
OBS-02-butter-119,FRA-HND-2026-07-18-GE101,butter,IMG-02-119,REF-butter-01,0
OBS-02-butter-120,FRA-HND-2026-07-18-GE101,butter,IMG-02-120,REF-butter-01,100
OBS-02-butter-121,FRA-HND-2026-07-18-GE101,butter,IMG-02-121,REF-butter-01,100
OBS-02-butter-122,FRA-HND-2026-07-18-GE101,butter,IMG-02-122,REF-butter-01,0
OBS-02-butter-123,FRA-HND-2026-07-18-GE101,butter,IMG-02-123,REF-butter-01,100
OBS-02-butter-124,FRA-HND-2026-07-18-GE101,butter,IMG-02-124,REF-butter-01,100
OBS-02-butter-125,FRA-HND-2026-07-18-GE101,butter,IMG-02-125,REF-butter-01,0
OBS-02-butter-126,FRA-HND-2026-07-18-GE101,butter,IMG-02-126,REF-butter-01,100
OBS-02-butter-127,FRA-HND-2026-07-18-GE101,butter,IMG-02-127,REF-butter-01,0
OBS-02-butter-128,FRA-HND-2026-07-18-GE101,butter,IMG-02-128,REF-butter-01,100
OBS-02-butter-129,FRA-HND-2026-07-18-GE101,butter,IMG-02-129,REF-butter-01,100
OBS-02-butter-130,FRA-HND-2026-07-18-GE101,butter,IMG-02-130,REF-butter-01,0
OBS-02-butter-131,FRA-HND-2026-07-18-GE101,butter,IMG-02-131,REF-butter-01,100
OBS-02-butter-132,FRA-HND-2026-07-18-GE101,butter,IMG-02-132,REF-butter-01,100
OBS-02-butter-133,FRA-HND-2026-07-18-GE101,butter,IMG-02-133,REF-butter-01,0
OBS-02-butter-134,FRA-HND-2026-07-18-GE101,butter,IMG-02-134,REF-butter-01,100
OBS-02-butter-135,FRA-HND-2026-07-18-GE101,butter,IMG-02-135,REF-butter-01,100
OBS-02-butter-136,FRA-HND-2026-07-18-GE101,butter,IMG-02-136,REF-butter-01,100
OBS-02-butter-137,FRA-HND-2026-07-18-GE101,butter,IMG-02-137,REF-butter-01,100
OBS-02-butter-138,FRA-HND-2026-07-18-GE101,butter,IMG-02-138,REF-butter-01,0
OBS-02-butter-139,FRA-HND-2026-07-18-GE101,butter,IMG-02-139,REF-butter-01,100
OBS-02-butter-140,FRA-HND-2026-07-18-GE101,butter,IMG-02-140,REF-butter-01,100
OBS-02-butter-141,FRA-HND-2026-07-18-GE101,butter,IMG-02-141,REF-butter-01,0
OBS-02-butter-142,FRA-HND-2026-07-18-GE101,butter,IMG-02-142,REF-butter-01,100
OBS-02-butter-143,FRA-HND-2026-07-18-GE101,butter,IMG-02-143,REF-butter-01,100
OBS-02-butter-144,FRA-HND-2026-07-18-GE101,butter,IMG-02-144,REF-butter-01,100
OBS-02-butter-145,FRA-HND-2026-07-18-GE101,butter,IMG-02-145,REF-butter-01,100
OBS-02-butter-146,FRA-HND-2026-07-18-GE101,butter,IMG-02-146,REF-butter-01,0
OBS-02-butter-147,FRA-HND-2026-07-18-GE101,butter,IMG-02-147,REF-butter-01,100
OBS-02-butter-148,FRA-HND-2026-07-18-GE101,butter,IMG-02-148,REF-butter-01,100
OBS-02-butter-149,FRA-HND-2026-07-18-GE101,butter,IMG-02-149,REF-butter-01,0
OBS-02-butter-150,FRA-HND-2026-07-18-GE101,butter,IMG-02-150,REF-butter-01,100
OBS-02-butter-151,FRA-HND-2026-07-18-GE101,butter,IMG-02-151,REF-butter-01,100
OBS-02-butter-152,FRA-HND-2026-07-18-GE101,butter,IMG-02-152,REF-butter-01,0
OBS-02-butter-153,FRA-HND-2026-07-18-GE101,butter,IMG-02-153,REF-butter-01,100
OBS-02-butter-154,FRA-HND-2026-07-18-GE101,butter,IMG-02-154,REF-butter-01,0
OBS-02-butter-155,FRA-HND-2026-07-18-GE101,butter,IMG-02-155,REF-butter-01,100
OBS-02-butter-156,FRA-HND-2026-07-18-GE101,butter,IMG-02-156,REF-butter-01,100
OBS-02-butter-157,FRA-HND-2026-07-18-GE101,butter,IMG-02-157,REF-butter-01,0
OBS-02-butter-158,FRA-HND-2026-07-18-GE101,butter,IMG-02-158,REF-butter-01,100
OBS-02-butter-159,FRA-HND-2026-07-18-GE101,butter,IMG-02-159,REF-butter-01,100
OBS-02-butter-160,FRA-HND-2026-07-18-GE101,butter,IMG-02-160,REF-butter-01,0
OBS-02-butter-161,FRA-HND-2026-07-18-GE101,butter,IMG-02-161,REF-butter-01,100
OBS-02-butter-162,FRA-HND-2026-07-18-GE101,butter,IMG-02-162,REF-butter-01,100
OBS-02-butter-163,FRA-HND-2026-07-18-GE101,butter,IMG-02-163,REF-butter-01,100
OBS-02-butter-164,FRA-HND-2026-07-18-GE101,butter,IMG-02-164,REF-butter-01,100
OBS-02-butter-165,FRA-HND-2026-07-18-GE101,butter,IMG-02-165,REF-butter-01,0
OBS-02-butter-166,FRA-HND-2026-07-18-GE101,butter,IMG-02-166,REF-butter-01,100
OBS-02-butter-167,FRA-HND-2026-07-18-GE101,butter,IMG-02-167,REF-butter-01,100
OBS-02-butter-168,FRA-HND-2026-07-18-GE101,butter,IMG-02-168,REF-butter-01,0
OBS-02-butter-169,FRA-HND-2026-07-18-GE101,butter,IMG-02-169,REF-butter-01,100
OBS-02-butter-170,FRA-HND-2026-07-18-GE101,butter,IMG-02-170,REF-butter-01,100
OBS-02-butter-171,FRA-HND-2026-07-18-GE101,butter,IMG-02-171,REF-butter-01,100
OBS-02-butter-172,FRA-HND-2026-07-18-GE101,butter,IMG-02-172,REF-butter-01,100
OBS-02-butter-173,FRA-HND-2026-07-18-GE101,butter,IMG-02-173,REF-butter-01,0
OBS-02-butter-174,FRA-HND-2026-07-18-GE101,butter,IMG-02-174,REF-butter-01,100
OBS-02-butter-175,FRA-HND-2026-07-18-GE101,butter,IMG-02-175,REF-butter-01,100
OBS-02-butter-176,FRA-HND-2026-07-18-GE101,butter,IMG-02-176,REF-butter-01,0
OBS-02-butter-177,FRA-HND-2026-07-18-GE101,butter,IMG-02-177,REF-butter-01,100
OBS-02-butter-178,FRA-HND-2026-07-18-GE101,butter,IMG-02-178,REF-butter-01,100
OBS-02-butter-179,FRA-HND-2026-07-18-GE101,butter,IMG-02-179,REF-butter-01,0
OBS-02-butter-180,FRA-HND-2026-07-18-GE101,butter,IMG-02-180,REF-butter-01,100
OBS-02-butter-181,FRA-HND-2026-07-18-GE101,butter,IMG-02-181,REF-butter-01,100
OBS-02-butter-182,FRA-HND-2026-07-18-GE101,butter,IMG-02-182,REF-butter-01,100
OBS-02-butter-183,FRA-HND-2026-07-18-GE101,butter,IMG-02-183,REF-butter-01,100
OBS-02-butter-184,FRA-HND-2026-07-18-GE101,butter,IMG-02-184,REF-butter-01,0
OBS-02-butter-185,FRA-HND-2026-07-18-GE101,butter,IMG-02-185,REF-butter-01,100
OBS-02-butter-186,FRA-HND-2026-07-18-GE101,butter,IMG-02-186,REF-butter-01,100
OBS-02-butter-187,FRA-HND-2026-07-18-GE101,butter,IMG-02-187,REF-butter-01,0
OBS-02-butter-188,FRA-HND-2026-07-18-GE101,butter,IMG-02-188,REF-butter-01,100
OBS-02-butter-189,FRA-HND-2026-07-18-GE101,butter,IMG-02-189,REF-butter-01,100
OBS-02-butter-190,FRA-HND-2026-07-18-GE101,butter,IMG-02-190,REF-butter-01,100
OBS-02-butter-191,FRA-HND-2026-07-18-GE101,butter,IMG-02-191,REF-butter-01,100
OBS-02-butter-192,FRA-HND-2026-07-18-GE101,butter,IMG-02-192,REF-butter-01,0
OBS-02-butter-193,FRA-HND-2026-07-18-GE101,butter,IMG-02-193,REF-butter-01,100
OBS-02-butter-194,FRA-HND-2026-07-18-GE101,butter,IMG-02-194,REF-butter-01,100
OBS-02-butter-195,FRA-HND-2026-07-18-GE101,butter,IMG-02-195,REF-butter-01,0
OBS-02-butter-196,FRA-HND-2026-07-18-GE101,butter,IMG-02-196,REF-butter-01,100
OBS-02-butter-197,FRA-HND-2026-07-18-GE101,butter,IMG-02-197,REF-butter-01,100
OBS-02-butter-198,FRA-HND-2026-07-18-GE101,butter,IMG-02-198,REF-butter-01,100
OBS-02-butter-199,FRA-HND-2026-07-18-GE101,butter,IMG-02-199,REF-butter-01,100
OBS-02-butter-200,FRA-HND-2026-07-18-GE101,butter,IMG-02-200,REF-butter-01,0
OBS-02-butter-201,FRA-HND-2026-07-18-GE101,butter,IMG-02-201,REF-butter-01,100
OBS-02-butter-202,FRA-HND-2026-07-18-GE101,butter,IMG-02-202,REF-butter-01,100
OBS-02-butter-203,FRA-HND-2026-07-18-GE101,butter,IMG-02-203,REF-butter-01,0
OBS-02-butter-204,FRA-HND-2026-07-18-GE101,butter,IMG-02-204,REF-butter-01,100
OBS-02-butter-205,FRA-HND-2026-07-18-GE101,butter,IMG-02-205,REF-butter-01,100
OBS-02-butter-206,FRA-HND-2026-07-18-GE101,butter,IMG-02-206,REF-butter-01,0
OBS-02-butter-207,FRA-HND-2026-07-18-GE101,butter,IMG-02-207,REF-butter-01,100
OBS-02-butter-208,FRA-HND-2026-07-18-GE101,butter,IMG-02-208,REF-butter-01,100
OBS-02-butter-209,FRA-HND-2026-07-18-GE101,butter,IMG-02-209,REF-butter-01,100
OBS-02-butter-210,FRA-HND-2026-07-18-GE101,butter,IMG-02-210,REF-butter-01,100
OBS-02-butter-211,FRA-HND-2026-07-18-GE101,butter,IMG-02-211,REF-butter-01,0
OBS-02-butter-212,FRA-HND-2026-07-18-GE101,butter,IMG-02-212,REF-butter-01,100
OBS-02-butter-213,FRA-HND-2026-07-18-GE101,butter,IMG-02-213,REF-butter-01,100
OBS-02-butter-214,FRA-HND-2026-07-18-GE101,butter,IMG-02-214,REF-butter-01,0
OBS-02-butter-215,FRA-HND-2026-07-18-GE101,butter,IMG-02-215,REF-butter-01,100
OBS-02-butter-216,FRA-HND-2026-07-18-GE101,butter,IMG-02-216,REF-butter-01,100
OBS-02-butter-217,FRA-HND-2026-07-18-GE101,butter,IMG-02-217,REF-butter-01,100
OBS-02-butter-218,FRA-HND-2026-07-18-GE101,butter,IMG-02-218,REF-butter-01,100
OBS-02-butter-219,FRA-HND-2026-07-18-GE101,butter,IMG-02-219,REF-butter-01,0
OBS-02-butter-220,FRA-HND-2026-07-18-GE101,butter,IMG-02-220,REF-butter-01,100
OBS-02-butter-221,FRA-HND-2026-07-18-GE101,butter,IMG-02-221,REF-butter-01,100
OBS-02-butter-222,FRA-HND-2026-07-18-GE101,butter,IMG-02-222,REF-butter-01,0
OBS-02-butter-223,FRA-HND-2026-07-18-GE101,butter,IMG-02-223,REF-butter-01,100
OBS-02-butter-224,FRA-HND-2026-07-18-GE101,butter,IMG-02-224,REF-butter-01,100
OBS-02-butter-225,FRA-HND-2026-07-18-GE101,butter,IMG-02-225,REF-butter-01,0
OBS-02-butter-226,FRA-HND-2026-07-18-GE101,butter,IMG-02-226,REF-butter-01,100
OBS-02-butter-227,FRA-HND-2026-07-18-GE101,butter,IMG-02-227,REF-butter-01,0
OBS-02-butter-228,FRA-HND-2026-07-18-GE101,butter,IMG-02-228,REF-butter-01,100
OBS-02-butter-229,FRA-HND-2026-07-18-GE101,butter,IMG-02-229,REF-butter-01,100
OBS-02-butter-230,FRA-HND-2026-07-18-GE101,butter,IMG-02-230,REF-butter-01,0
OBS-02-butter-231,FRA-HND-2026-07-18-GE101,butter,IMG-02-231,REF-butter-01,100
OBS-02-butter-232,FRA-HND-2026-07-18-GE101,butter,IMG-02-232,REF-butter-01,100
OBS-02-butter-233,FRA-HND-2026-07-18-GE101,butter,IMG-02-233,REF-butter-01,0
OBS-02-butter-234,FRA-HND-2026-07-18-GE101,butter,IMG-02-234,REF-butter-01,100
OBS-02-butter-235,FRA-HND-2026-07-18-GE101,butter,IMG-02-235,REF-butter-01,100
OBS-02-butter-236,FRA-HND-2026-07-18-GE101,butter,IMG-02-236,REF-butter-01,100
OBS-02-butter-237,FRA-HND-2026-07-18-GE101,butter,IMG-02-237,REF-butter-01,100
OBS-02-butter-238,FRA-HND-2026-07-18-GE101,butter,IMG-02-238,REF-butter-01,0
OBS-02-butter-239,FRA-HND-2026-07-18-GE101,butter,IMG-02-239,REF-butter-01,100
OBS-02-butter-240,FRA-HND-2026-07-18-GE101,butter,IMG-02-240,REF-butter-01,100
OBS-02-butter-241,FRA-HND-2026-07-18-GE101,butter,IMG-02-241,REF-butter-01,0
OBS-02-butter-242,FRA-HND-2026-07-18-GE101,butter,IMG-02-242,REF-butter-01,100
OBS-02-butter-243,FRA-HND-2026-07-18-GE101,butter,IMG-02-243,REF-butter-01,100
OBS-02-butter-244,FRA-HND-2026-07-18-GE101,butter,IMG-02-244,REF-butter-01,100
OBS-02-butter-245,FRA-HND-2026-07-18-GE101,butter,IMG-02-245,REF-butter-01,100
OBS-02-butter-246,FRA-HND-2026-07-18-GE101,butter,IMG-02-246,REF-butter-01,0
OBS-02-butter-247,FRA-HND-2026-07-18-GE101,butter,IMG-02-247,REF-butter-01,100
OBS-02-butter-248,FRA-HND-2026-07-18-GE101,butter,IMG-02-248,REF-butter-01,100
OBS-02-butter-249,FRA-HND-2026-07-18-GE101,butter,IMG-02-249,REF-butter-01,0
OBS-02-butter-250,FRA-HND-2026-07-18-GE101,butter,IMG-02-250,REF-butter-01,100
OBS-02-butter-251,FRA-HND-2026-07-18-GE101,butter,IMG-02-251,REF-butter-01,100
OBS-02-butter-252,FRA-HND-2026-07-18-GE101,butter,IMG-02-252,REF-butter-01,0
OBS-02-butter-253,FRA-HND-2026-07-18-GE101,butter,IMG-02-253,REF-butter-01,100
OBS-02-butter-254,FRA-HND-2026-07-18-GE101,butter,IMG-02-254,REF-butter-01,0
OBS-02-butter-255,FRA-HND-2026-07-18-GE101,butter,IMG-02-255,REF-butter-01,100
OBS-02-butter-256,FRA-HND-2026-07-18-GE101,butter,IMG-02-256,REF-butter-01,100
OBS-02-butter-257,FRA-HND-2026-07-18-GE101,butter,IMG-02-257,REF-butter-01,0
OBS-02-butter-258,FRA-HND-2026-07-18-GE101,butter,IMG-02-258,REF-butter-01,100
OBS-02-butter-259,FRA-HND-2026-07-18-GE101,butter,IMG-02-259,REF-butter-01,100
OBS-02-butter-260,FRA-HND-2026-07-18-GE101,butter,IMG-02-260,REF-butter-01,0
OBS-02-butter-261,FRA-HND-2026-07-18-GE101,butter,IMG-02-261,REF-butter-01,100
OBS-02-butter-262,FRA-HND-2026-07-18-GE101,butter,IMG-02-262,REF-butter-01,100
OBS-02-butter-263,FRA-HND-2026-07-18-GE101,butter,IMG-02-263,REF-butter-01,100
OBS-02-butter-264,FRA-HND-2026-07-18-GE101,butter,IMG-02-264,REF-butter-01,100
OBS-02-butter-265,FRA-HND-2026-07-18-GE101,butter,IMG-02-265,REF-butter-01,0
OBS-02-butter-266,FRA-HND-2026-07-18-GE101,butter,IMG-02-266,REF-butter-01,100
OBS-02-butter-267,FRA-HND-2026-07-18-GE101,butter,IMG-02-267,REF-butter-01,100
OBS-02-butter-268,FRA-HND-2026-07-18-GE101,butter,IMG-02-268,REF-butter-01,0
OBS-02-butter-269,FRA-HND-2026-07-18-GE101,butter,IMG-02-269,REF-butter-01,100
OBS-02-butter-270,FRA-HND-2026-07-18-GE101,butter,IMG-02-270,REF-butter-01,100
OBS-02-butter-271,FRA-HND-2026-07-18-GE101,butter,IMG-02-271,REF-butter-01,100
OBS-02-butter-272,FRA-HND-2026-07-18-GE101,butter,IMG-02-272,REF-butter-01,100
OBS-02-butter-273,FRA-HND-2026-07-18-GE101,butter,IMG-02-273,REF-butter-01,0
OBS-02-butter-274,FRA-HND-2026-07-18-GE101,butter,IMG-02-274,REF-butter-01,100
OBS-02-butter-275,FRA-HND-2026-07-18-GE101,butter,IMG-02-275,REF-butter-01,100
OBS-02-butter-276,FRA-HND-2026-07-18-GE101,butter,IMG-02-276,REF-butter-01,0
OBS-02-butter-277,FRA-HND-2026-07-18-GE101,butter,IMG-02-277,REF-butter-01,100
OBS-02-butter-278,FRA-HND-2026-07-18-GE101,butter,IMG-02-278,REF-butter-01,100
OBS-02-butter-279,FRA-HND-2026-07-18-GE101,butter,IMG-02-279,REF-butter-01,0
OBS-02-butter-280,FRA-HND-2026-07-18-GE101,butter,IMG-02-280,REF-butter-01,100
OBS-02-butter-281,FRA-HND-2026-07-18-GE101,butter,IMG-02-281,REF-butter-01,100
OBS-02-butter-282,FRA-HND-2026-07-18-GE101,butter,IMG-02-282,REF-butter-01,100
OBS-02-butter-283,FRA-HND-2026-07-18-GE101,butter,IMG-02-283,REF-butter-01,100
OBS-02-butter-284,FRA-HND-2026-07-18-GE101,butter,IMG-02-284,REF-butter-01,0
OBS-02-butter-285,FRA-HND-2026-07-18-GE101,butter,IMG-02-285,REF-butter-01,100
OBS-02-butter-286,FRA-HND-2026-07-18-GE101,butter,IMG-02-286,REF-butter-01,100
